cuộc_ðời	N	B-NP	O
phiêu_bạt	V	B-VP	O
của	E	B-PP	O
Hoàng	NNP	B-NP	B-PER
.	CH	O	O

Giờ	N	B-NP	O
ngồi	V	B-VP	O
giữa	E	B-PP	O
biển_khơi	N	B-NP	O
trên	E	B-PP	O
cái	Nc	B-NP	O
thúng	N	B-NP	O
cỏn_con	A	B-AP	O
,	CH	O	O
tôi	P	B-NP	O
mới	R	O	O
hiểu	V	B-VP	O
hơn	A	B-AP	O
cái	N	B-NP	O
gian_nan	A	B-AP	O
của	E	B-PP	O
nghề	N	B-NP	O
đi	V	B-VP	O
biển	N	B-NP	O
.	CH	O	O

Hầu_hết	L	B-NP	O
các	L	B-NP	O
hòn	Nc	B-NP	O
đảo	N	B-NP	O
của	E	B-PP	O
quần_đảo	N	B-NP	B-LOC
Nam_Du	NNP	I-NP	I-LOC
,	CH	O	O
từ	E	B-PP	O
hòn	Nc	B-NP	B-LOC
Tre	NNP	I-NP	I-LOC
,	CH	O	O
hòn	Nc	B-NP	B-LOC
Sơn	NNP	I-NP	I-LOC
,	CH	O	O
hòn	Nc	B-NP	B-LOC
Lớn	NNP	I-NP	I-LOC
,	CH	O	O
bãi	N	B-NP	B-LOC
Ngang	NNP	I-NP	I-LOC
cho	E	B-PP	O
đến	E	B-PP	O
Phú_Quốc	NNP	B-NP	B-LOC
,	CH	O	O
Thổ_Chu	NNP	B-NP	B-LOC
,	CH	O	O
Côn_Đảo	NNP	B-NP	B-LOC
...	CH	O	O
đều	R	O	O
có	V	B-VP	O
dấu	N	B-NP	O
chân	N	B-NP	O
của	E	B-PP	O
Hoàng	NNP	B-NP	B-PER
.	CH	O	O

Đối_diện	V	B-VP	O
với	E	B-PP	O
cái	Ns	B-NP	O
chết	V	B-VP	O
đến	V	B-VP	O
từ	E	B-PP	O
những	L	B-NP	O
cơn	N	B-NP	O
sóng_thần	N	B-NP	O
cao	A	B-AP	O
bằng	A	B-AP	O
toà	Nc	B-NP	O
nhà	N	B-NP	O
năm	M	B-NP	O
tầng	N	B-NP	O
,	CH	O	O
những	L	B-NP	O
cơn	N	B-NP	O
dông	N	B-NP	O
giật	V	B-VP	O
úp	V	B-VP	O
thúng	N	B-NP	O
,	CH	O	O
những	L	B-NP	O
cơn	N	B-NP	O
bão	N	B-NP	O
nhiệt_đới	N	B-NP	O
khủng_khiếp	A	B-AP	O
...	CH	O	O
hàng	R	O	O
chục	M	B-NP	O
lần	N	B-NP	O
,	CH	O	O
có	V	B-VP	O
lúc	N	B-NP	O
tưởng_chừng	V	B-VP	O
như	C	O	O
thân_xác	N	B-NP	O
đã	R	O	O
nằm	V	B-VP	O
sâu	A	B-AP	O
dưới	E	B-PP	O
đáy	N	B-NP	O
biển	N	B-NP	O
làm	V	B-VP	O
mồi	N	B-NP	O
cho	E	B-PP	O
cá	N	B-NP	O
,	CH	O	O
có	V	B-VP	O
lúc	N	B-NP	O
bão	N	B-NP	O
đến	V	B-VP	O
lật	V	B-VP	O
úp	V	B-VP	O
thúng	N	B-NP	O
,	CH	O	O
chơi_vơi	V	B-VP	O
một_mình	X	O	O
dưới	E	B-PP	O
những	L	B-NP	O
đợt	N	B-NP	O
sóng	N	B-NP	O
lưỡi_búa	N	B-NP	O
...	CH	O	O
vậy_mà	X	O	O
hắn	P	B-NP	O
vẫn	R	O	O
sống	V	B-VP	O
và	Cc	O	O
cuộc_đời	N	B-NP	O
lại	R	O	O
trôi	V	B-VP	O
theo	V	B-VP	O
chiếc	N	B-NP	O
thúng	N	B-NP	O
cỏn_con	A	B-AP	O
trên	E	B-PP	O
biển	N	B-NP	O
.	CH	O	O

Bán	V	B-VP	O
mạng	N	B-NP	O
mưu_sinh	V	B-VP	O
như	C	O	O
thế	P	B-NP	O
mà	C	O	O
Hoàng	NNP	B-NP	B-PER
chẳng	R	O	O
dành_dụm	V	B-VP	O
được	R	O	O
gì	P	B-NP	O
,	CH	O	O
nghèo_rớt_mồng_tơi	X	O	O
,	CH	O	O
chỉ	R	O	O
thỉnh_thoảng	N	B-NP	O
gửi	V	B-VP	O
ít	A	B-AP	O
tiền	N	B-NP	O
về	R	O	O
cho	E	B-PP	O
gia_đình	N	B-NP	O
.	CH	O	O

Hoàng	NNP	B-NP	B-PER
bảo	V	B-VP	O
:	CH	O	O
""""	CH	O	O
Số	N	B-NP	O
mình	P	B-NP	O
là	V	B-VP	O
thế	P	B-NP	O
rồi	R	O	O
,	CH	O	O
không	R	O	O
cải	V	B-VP	O
được	R	O	O
đâu	T	O	O
""""	CH	O	O
!	CH	O	O

Tôi	P	B-NP	O
hỏi	V	B-VP	O
Hoàng	NNP	B-NP	B-PER
:	CH	O	O
""""	CH	O	O
Sao	P	B-NP	O
không	R	O	O
kiếm	V	B-VP	O
nghề	N	B-NP	O
khác	A	B-AP	O
làm	V	B-VP	O
cho	E	B-PP	O
đỡ	V	B-VP	O
cực	A	B-AP	O
,	CH	O	O
đi	V	B-VP	O
tàu	N	B-NP	O
lưới	N	B-NP	O
chẳng_hạn	X	O	O
?	CH	O	O

Hoàng	NNP	B-NP	B-PER
cười	V	B-VP	O
buồn	A	B-AP	O
:	CH	O	O
""""	CH	O	O
Không	R	O	O
vốn_liếng	N	B-NP	O
thì	C	O	O
làm	V	B-VP	O
gì	P	B-NP	O
,	CH	O	O
vả_lại	C	O	O
nghề	N	B-NP	O
này	P	B-NP	O
ít	A	B-AP	O
người	N	B-NP	O
đi	V	B-VP	O
,	CH	O	O
không	R	O	O
cạnh_tranh	V	B-VP	O
,	CH	O	O
không	R	O	O
ép_uổng	V	B-VP	O
nhau	N	B-NP	O
""""	CH	O	O
.	CH	O	O

Sau	N	B-NP	O
cơn	N	B-NP	O
bão	N	B-NP	O
số	N	B-NP	O
5	M	B-NP	O
,	CH	O	O
bạn	N	B-NP	O
thúng	N	B-NP	O
tử_nạn	V	B-VP	O
nhiều	A	B-AP	O
quá	R	O	O
nên	C	O	O
nghề	N	B-NP	O
này	P	B-NP	O
cũng	R	O	O
có_giá	A	B-AP	O
!	CH	O	O

Những	L	B-NP	O
cơn	N	B-NP	O
sóng	N	B-NP	O
lưỡi	N	B-NP	O
búa	N	B-NP	O
bỗng	R	O	O
ập	V	B-VP	O
vào	E	B-PP	O
,	CH	O	O
hai	M	B-NP	O
chiếc	Nc	B-NP	O
thúng	N	B-NP	O
nẩy	V	B-VP	O
tung	V	B-VP	O
lên	V	B-VP	O
rồi	C	O	O
rơi	V	B-VP	O
ùm	A	B-AP	O
xuống	V	B-VP	O
biển	N	B-NP	O
,	CH	O	O
tôi	P	B-NP	O
hoang_mang	V	B-VP	O
,	CH	O	O
Hoàng	NNP	B-NP	B-PER
,	CH	O	O
Hùng	NNP	B-NP	B-PER
động_viên	V	B-VP	O
tôi	P	B-NP	O
:	CH	O	O
""""	CH	O	O
Không	R	O	O
hề	V	B-VP	O
gì	T	O	O
,	CH	O	O
không	R	O	O
hề	V	B-VP	O
gì	P	B-NP	O
,	CH	O	O
cứ	R	O	O
ngồi	V	B-VP	O
im	V	B-VP	O
""""	CH	O	O
...	CH	O	O

Cuộc_đời	N	B-NP	O
của	E	B-PP	O
Hùng	NNP	B-NP	B-PER
,	CH	O	O
của	E	B-PP	O
Hoàng	NNP	B-NP	B-PER
sao	T	O	O
giống	A	B-AP	O
chiếc	Nc	B-NP	O
thúng	N	B-NP	O
cô_độc	A	B-AP	O
giữa	E	B-PP	O
đại_dương	N	B-NP	O
mênh_mông	A	B-AP	O
!	CH	O	O

Phận	N	B-NP	O
người	N	B-NP	O
bán	V	B-VP	O
mạng	N	B-NP	O
mưu_sinh	V	B-VP	O
.	CH	O	O

Rừng	N	B-NP	O
chiều	N	B-NP	O
sau	N	B-NP	O
một	M	B-NP	O
cơn	N	B-NP	O
mưa	V	B-VP	O
,	CH	O	O
những	L	B-NP	O
lá	N	B-NP	O
cây	N	B-NP	O
xanh	A	B-AP	O
trong	A	B-AP	O
trước	E	B-PP	O
ánh	N	B-NP	O
nắng	N	B-NP	O
,	CH	O	O
mỏng_mảnh	A	B-AP	O
xanh	A	B-AP	O
gầy	A	B-AP	O
như	C	O	O
bàn_tay	N	B-NP	O
một	M	B-NP	O
cô	Ns	B-NP	O
gái	N	B-NP	O
cấm_cung	V	B-VP	O
.	CH	O	O

Không_khí	N	B-NP	O
trầm_lặng	A	B-AP	O
và	Cc	O	O
buồn	V	B-VP	O
lạ_lùng	A	B-AP	O
.	CH	O	O

Cả	P	B-NP	O
khu	N	B-NP	O
nhà	N	B-NP	O
bệnh_nhân	N	B-NP	O
im_lặng	A	B-AP	O
,	CH	O	O
bên	N	B-NP	O
khu	N	B-NP	O
nhân_viên	N	B-NP	O
cũng	R	O	O
chỉ	R	O	O
nghe	V	B-VP	O
thấy	V	B-VP	O
tiếng	N	B-NP	O
Hường	NNP	B-NP	B-PER
rì_rầm	A	B-AP	O
trò_chuyện	V	B-VP	O
với	E	B-PP	O
ai	P	B-NP	O
.	CH	O	O

Một	M	B-NP	O
nỗi	N	B-NP	O
nhớ	V	B-VP	O
mênh_mang	A	B-AP	O
bao_trùm	V	B-VP	O
quanh	N	B-NP	O
mình	P	B-NP	O
.	CH	O	O

Nhớ	V	B-VP	O
ai	P	B-NP	O
?	CH	O	O

Nhớ	V	B-VP	O
ba	N	B-NP	O
,	CH	O	O
nhớ	V	B-VP	O
má	N	B-NP	O
,	CH	O	O
nhớ	V	B-VP	O
những	L	B-NP	O
người	Ns	B-NP	O
vừa	R	O	O
ra	V	B-VP	O
đi	V	B-VP	O
...	CH	O	O
và	Cc	O	O
nhớ	V	B-VP	O
cả	T	O	O
một	M	B-NP	O
người	Ns	B-NP	O
bệnh_nhân	N	B-NP	O
đang	R	O	O
chờ	V	B-VP	O
mình	P	B-NP	O
đến	V	B-VP	O
với	E	B-PP	O
anh	Ns	B-NP	O
nữa	R	O	O
.	CH	O	O

Bên	N	B-NP	O
trong	E	B-PP	O
nỗi	N	B-NP	O
nhớ	V	B-VP	O
hình_như	X	O	O
có	V	B-VP	O
một	M	B-NP	O
nỗi	N	B-NP	O
buồn	A	B-AP	O
sâu_kín	A	B-AP	O
,	CH	O	O
thầm_lặng	A	B-AP	O
nhưng	C	O	O
rất	R	O	O
nặng_nề	A	B-AP	O
.	CH	O	O

Dù_sao	C	O	O
vết_thương	N	B-NP	O
lòng	N	B-NP	O
vẫn	R	O	O
đang	R	O	O
rỉ	V	B-VP	O
máu	N	B-NP	O
,	CH	O	O
dù	C	O	O
mình	P	B-NP	O
có	V	B-VP	O
muốn	V	B-VP	O
lấy	V	B-VP	O
công_việc	N	B-NP	O
,	CH	O	O
lấy	V	B-VP	O
mọi	L	B-NP	O
nỗi	N	B-NP	O
nhớ	V	B-VP	O
khác	A	B-AP	O
để	V	B-VP	O
lên	V	B-VP	O
trên	N	B-NP	O
nó	P	B-NP	O
vẫn	R	O	O
trỗi	V	B-VP	O
dậy	V	B-VP	O
xót_xa	A	B-AP	O
vô_cùng	R	O	O
.	CH	O	O

Hãy	R	O	O
quên	V	B-VP	O
đi	V	B-VP	O
Th	NNP	B-NP	B-PER
ơi	I	O	O
!	CH	O	O

Hãy	R	O	O
quên	V	B-VP	O
đi	V	B-VP	O
mà	C	O	O
tìm	V	B-VP	O
lại	V	B-VP	O
niềm	N	B-NP	O
hi_vọng	V	B-VP	O
mới_mẻ	A	B-AP	O
xanh	A	B-AP	O
tốt	A	B-AP	O
trong_lành	A	B-AP	O
hơn	A	B-AP	O
.	CH	O	O

Hãy	R	O	O
lấy	V	B-VP	O
niềm	N	B-NP	O
tự_hào	A	B-AP	O
mà	C	O	O
quên	V	B-VP	O
đi	V	B-VP	O
thất_vọng	V	B-VP	O
.	CH	O	O

14.4.68	M	B-NP	O

Một	M	B-NP	O
bài	N	B-NP	O
thơ	N	B-NP	O
làm	V	B-VP	O
tặng	V	B-VP	O
cho	E	B-PP	O
mình	P	B-NP	O
,	CH	O	O
bài	N	B-NP	O
thơ	N	B-NP	O
của	E	B-PP	O
một	M	B-NP	O
thương_binh	N	B-NP	O
đang	R	O	O
nằm	V	B-VP	O
viện	N	B-NP	O
,	CH	O	O
xuất_phát	V	B-VP	O
từ	E	B-PP	O
lòng	N	B-NP	O
mến_thương	V	B-VP	O
cảm_phục	V	B-VP	O
đối_với	E	B-PP	O
một	M	B-NP	O
người	Ns	B-NP	O
bác_sĩ	N	B-NP	O
đã	R	O	O
chăm_sóc	V	B-VP	O
anh	Ns	B-NP	O
và	Cc	O	O
mọi	L	B-NP	O
bệnh_nhân	N	B-NP	O
khác	A	B-AP	O
một_cách	N	B-NP	O
tận_tình	A	B-AP	O
.	CH	O	O

Anh	Ns	B-NP	O
ta	P	B-NP	O
tìm_hiểu	V	B-VP	O
kỹ	A	B-AP	O
về	E	B-PP	O
mình	P	B-NP	O
và	Cc	O	O
viết	V	B-VP	O
bài	N	B-NP	O
thơ	N	B-NP	O
tặng	V	B-VP	O
mình	P	B-NP	O
.	CH	O	O

Bài	Nc	B-NP	O
thơ	N	B-NP	O
tràn_ngập	A	B-AP	O
niềm	N	B-NP	O
mến_yêu	V	B-VP	O
chân_thành	A	B-AP	O
và	Cc	O	O
nỗi	N	B-NP	O
đau_xót	A	B-AP	O
trước	E	B-PP	O
mối	N	B-NP	O
tình	N	B-NP	O
tan_vỡ	V	B-VP	O
của	E	B-PP	O
mình	P	B-NP	O
.	CH	O	O

Anh	Ns	B-NP	O
ta	P	B-NP	O
nói	V	B-VP	O
lên	V	B-VP	O
những	L	B-NP	O
lời_nói	N	B-NP	O
xót_xa	A	B-AP	O
cay_đắng	A	B-AP	O
của	E	B-PP	O
một	M	B-NP	O
cô	Ns	B-NP	O
gái	N	B-NP	O
bị	V	B-VP	O
người_yêu	N	B-NP	O
phụ_bạc	V	B-VP	O
.	CH	O	O

Đọc	V	B-VP	O
bài	N	B-NP	O
thơ	N	B-NP	O
...	CH	O	O
mình	P	B-NP	O
buồn	V	B-VP	O
vô_hạn	A	B-AP	O
.	CH	O	O

Ôi	T	O	O
!	CH	O	O

Đây	P	B-NP	O
mới	R	O	O
là	V	B-VP	O
điều	N	B-NP	O
đáng	V	B-VP	O
buồn	A	B-AP	O
nhất	R	O	O
trong	E	B-PP	O
quan_hệ	N	B-NP	O
với	E	B-PP	O
M.	NNP	B-NP	B-PER
.	CH	O	O

Mọi	L	B-NP	O
người	N	B-NP	O
đều	R	O	O
trách	V	B-VP	O
M.	NNP	B-NP	B-PER
,	CH	O	O
đều	R	O	O
thương	V	B-VP	O
mình	P	B-NP	O
,	CH	O	O
nhưng	C	O	O
mình	P	B-NP	O
xót_xa	A	B-AP	O
biết_bao_nhiêu	R	O	O
khi	N	B-NP	O
thấy	V	B-VP	O
người_ta	P	B-NP	O
thương	V	B-VP	O
mình	P	B-NP	O
bằng	E	B-PP	O
một	M	B-NP	O
tình_thương	N	B-NP	O
có	V	B-VP	O
cả	T	O	O
sự	N	B-NP	O
thương_hại	V	B-VP	O
nữa	R	O	O
!	CH	O	O

Dù	C	O	O
anh	Ns	B-NP	O
Thiết	NNP	B-NP	B-PER
,	CH	O	O
dù	E	B-PP	O
Hào	NNP	B-NP	B-PER
,	CH	O	O
Nghinh	NNP	B-NP	B-PER
...	CH	O	O
ai_ai	P	B-NP	O
đi_nữa	X	O	O
đã	R	O	O
cảm_thương	V	B-VP	O
san_sẻ	V	B-VP	O
với	E	B-PP	O
mình	P	B-NP	O
,	CH	O	O
mình	P	B-NP	O
vẫn	R	O	O
không	R	O	O
muốn	V	B-VP	O
.	CH	O	O

Một_mình	X	O	O
đã	R	O	O
đủ	A	B-AP	O
giải_quyết	V	B-VP	O
rồi	T	O	O
,	CH	O	O
một_mình	X	O	O
đủ	A	B-AP	O
sức	N	B-NP	O
chôn	V	B-VP	O
sâu	A	B-AP	O
cả	T	O	O
chín	M	B-NP	O
năm	N	B-NP	O
thương_yêu	V	B-VP	O
hi_vọng	V	B-VP	O
ấy	P	B-NP	O
xuống	V	B-VP	O
tận	E	B-PP	O
đáy	N	B-NP	O
đất	N	B-NP	O
sâu	A	B-AP	O
rồi	R	O	O
-	CH	O	O
mảnh	Nc	B-NP	O
đất	N	B-NP	O
tâm_hồn	N	B-NP	O
mình	P	B-NP	O
vẫn	R	O	O
màu_mỡ	A	B-AP	O
,	CH	O	O
vẫn	R	O	O
đủ	A	B-AP	O
sức	N	B-NP	O
để	E	B-PP	O
gieo	V	B-VP	O
lên	V	B-VP	O
đó	P	B-NP	O
một	M	B-NP	O
mùa	N	B-NP	O
hoa	N	B-NP	O
tươi	A	B-AP	O
đẹp	A	B-AP	O
được	R	O	O
kia_mà	X	O	O
.	CH	O	O

Hỡi	I	O	O
tất_cả	P	B-NP	O
mọi	L	B-NP	O
người	N	B-NP	O
,	CH	O	O
không	R	O	O
cần	V	B-VP	O
tưới	V	B-VP	O
lên	V	B-VP	O
mảnh	Nc	B-NP	O
đất	N	B-NP	O
ấy	P	B-NP	O
những	L	B-NP	O
giọt	N	B-NP	O
lệ	N	B-NP	O
xót_thương	V	B-VP	O
đâu	P	B-NP	O
.	CH	O	O

Hoa	N	B-NP	O
thơm	A	B-AP	O
phải	V	B-VP	O
được	V	B-VP	O
tưới	V	B-VP	O
bằng	E	B-PP	O
nước	N	B-NP	O
mát	A	B-AP	O
trong_lành	A	B-AP	O
.	CH	O	O

21.12.68	M	B-NP	O

Rất	R	O	O
lâu	A	B-AP	O
rồi	R	O	O
mình	P	B-NP	O
không	R	O	O
nghĩ	V	B-VP	O
đến	E	B-PP	O
M	NNP	B-NP	B-PER
...	CH	O	O

Hôm_nay	N	B-NP	O
đọc	V	B-VP	O
lại	V	B-VP	O
những	L	B-NP	O
lá	Nc	B-NP	O
thư	N	B-NP	O
từ	E	B-PP	O
ngoài	NNP	B-NP	O
Bắc	NNP	B-NP	B-LOC
,	CH	O	O
thư	N	B-NP	O
của	E	B-PP	O
Thái	NNP	B-NP	B-PER
,	CH	O	O
của	E	B-PP	O
Phương	NNP	B-NP	B-PER
,	CH	O	O
của	E	B-PP	O
cậu	Ns	B-NP	O
Hiền	NNP	B-NP	B-PER
...	CH	O	O
bỗng_dưng	R	O	O
mình	P	B-NP	O
buồn	V	B-VP	O
vô_kể	R	O	O
.	CH	O	O

Ngoài	N	B-NP	O
ấy	P	B-NP	O
ai	P	B-NP	O
cũng	R	O	O
mong	V	B-VP	O
mình	P	B-NP	O
hạnh_phúc	A	B-AP	O
,	CH	O	O
ai	P	B-NP	O
cũng	R	O	O
tưởng	V	B-VP	O
mình	P	B-NP	O
hạnh_phúc	A	B-AP	O
khi	N	B-NP	O
gặp	V	B-VP	O
lại	V	B-VP	O
M	NNP	B-NP	B-PER
...	CH	O	O

Nhưng	C	O	O
cuộc_đời	N	B-NP	O
sao	P	B-NP	O
lắm	A	B-AP	O
nỗi	N	B-NP	O
éo_le	A	B-AP	O
.	CH	O	O

Hạnh_phúc	N	B-NP	O
trong	E	B-PP	O
tình_yêu	N	B-NP	O
đã	R	O	O
không	R	O	O
đến	V	B-VP	O
với	E	B-PP	O
mình	P	B-NP	O
.	CH	O	O

Mình	P	B-NP	O
không_thể	R	O	O
hiểu	V	B-VP	O
được	R	O	O
sau_này	N	B-NP	O
sẽ	R	O	O
ra	V	B-VP	O
sao	P	B-NP	O
,	CH	O	O
mình	P	B-NP	O
sẽ	R	O	O
yêu	V	B-VP	O
ai	P	B-NP	O
,	CH	O	O
người	Ns	B-NP	O
đó	P	B-NP	O
như	C	O	O
thế_nào	P	B-NP	O
,	CH	O	O
liệu	V	B-VP	O
trong	E	B-PP	O
mình	P	B-NP	O
có	V	B-VP	O
còn	V	B-VP	O
được	V	B-VP	O
cái	Nc	B-NP	O
sôi_nổi	A	B-AP	O
tha_thiết	A	B-AP	O
yêu_thương	V	B-VP	O
nữa	R	O	O
hay	Cc	O	O
không	R	O	O
?	CH	O	O

Thuỳ	NNP	B-NP	B-PER
ơi	I	O	O
!	CH	O	O

Bi_quan	A	B-AP	O
đấy	P	B-NP	O
ư	T	O	O
?	CH	O	O

Hãy	R	O	O
nhìn	V	B-VP	O
lại	V	B-VP	O
đi	T	O	O
,	CH	O	O
bên	N	B-NP	O
cạnh	N	B-NP	O
Thuỳ	NNP	B-NP	B-PER
có	V	B-VP	O
bao_nhiêu	P	B-NP	O
đồng_chí	N	B-NP	O
,	CH	O	O
bao_nhiêu	P	B-NP	O
thanh_niên	N	B-NP	O
đã	R	O	O
cống_hiến	V	B-VP	O
tuổi_trẻ	N	B-NP	O
của	E	B-PP	O
họ	P	B-NP	O
cho	E	B-PP	O
cách_mạng	N	B-NP	O
,	CH	O	O
họ	P	B-NP	O
ngã	V	B-VP	O
xuống	V	B-VP	O
chưa	R	O	O
hề	R	O	O
được	V	B-VP	O
hưởng	V	B-VP	O
hạnh_phúc	N	B-NP	O
.	CH	O	O

Sao	P	B-NP	O
Th	NNP	B-NP	B-PER
lại	R	O	O
nghĩ	V	B-VP	O
đến	V	B-VP	O
riêng_tư	A	B-AP	O
.	CH	O	O

Đừng	V	B-VP	O
nhìn	V	B-VP	O
ra	V	B-VP	O
Bắc	NNP	B-NP	B-PER
,	CH	O	O
hãy	R	O	O
nhìn	V	B-VP	O
ở	E	B-PP	O
đây	P	B-NP	O
,	CH	O	O
ở	E	B-PP	O
mảnh	Nc	B-NP	O
đất	N	B-NP	O
còn	V	B-VP	O
nóng_bỏng	A	B-AP	O
đạn	N	B-NP	O
bom	N	B-NP	O
đau_thương	A	B-AP	O
và	Cc	O	O
lửa_khói	N	B-NP	O
này	P	B-NP	O
.	CH	O	O

26.11.69	M	B-NP	O
.	CH	O	O

Thư	N	B-NP	O
Frederic	NNP	B-NP	B-PER
Whitehurst	NNP	I-NP	I-PER
gửi	V	B-VP	O
Đặng	NNP	B-NP	B-PER
Kim	NNP	I-NP	I-PER
Trâm	NNP	I-NP	I-PER
.	CH	O	O

Thứ_sáu	N	B-NP	O
,	CH	O	O
6-5-2005	M	B-NP	O

Em_gái	N	B-NP	O
Kim	NNP	B-NP	B-PER
,	CH	O	O

Bác_sĩ	N	B-NP	O
Đặng	NNP	B-NP	B-PER
Thuỳ	NNP	I-NP	I-PER
Trâm	NNP	I-NP	I-PER
là	V	B-VP	O
một	M	B-NP	O
anh_hùng	N	B-NP	O
đối_với	E	B-PP	O
toàn	L	B-NP	O
thế_giới	N	B-NP	O
.	CH	O	O

Đó	P	B-NP	O
không	R	O	O
phải	A	B-AP	O
một	M	B-NP	O
lời	N	B-NP	O
khoa_trương	V	B-VP	O
mà	C	O	O
hoàn_toàn	A	B-AP	O
là	V	B-VP	O
sự_thật	N	B-NP	O
.	CH	O	O

Anh	Ns	B-NP	O
Robert	NNP	B-NP	B-PER
và	Cc	O	O
tôi	P	B-NP	O
đã	R	O	O
nghĩ	V	B-VP	O
rằng	C	O	O
nếu	C	O	O
không	R	O	O
tìm	V	B-VP	O
được	R	O	O
gia_đình	N	B-NP	O
chị	Ns	B-NP	O
thì	C	O	O
chúng_tôi	P	B-NP	O
sẽ	R	O	O
xuất_bản	V	B-VP	O
một	M	B-NP	O
cuốn	Nc	B-NP	O
sách	N	B-NP	O
về	E	B-PP	O
chị	Ns	B-NP	O
Thuỳ	NNP	B-NP	B-PER
và	Cc	O	O
gia_đình	N	B-NP	O
em	N	B-NP	O
-	CH	O	O
nếu	C	O	O
còn	V	B-VP	O
sống	V	B-VP	O
-	CH	O	O
sẽ	R	O	O
biết	V	B-VP	O
về	E	B-PP	O
chị	Ns	B-NP	O
.	CH	O	O

Và	Cc	O	O
chúng_tôi	P	B-NP	O
đã	R	O	O
tìm	V	B-VP	O
được	R	O	O
gia_đình	N	B-NP	O
em	N	B-NP	O
.	CH	O	O

Thuỳ	NNP	B-NP	B-PER
Trâm	NNP	I-NP	I-PER
quá	R	O	O
đặc_biệt	A	B-AP	O
và	Cc	O	O
quá	R	O	O
nhiều	A	B-AP	O
điều	N	B-NP	O
em	N	B-NP	O
kể	V	B-VP	O
cho	E	B-PP	O
chúng_tôi	P	B-NP	O
ngay	R	O	O
cũng	R	O	O
như	C	O	O
chúng_tôi	P	B-NP	O
kể	V	B-VP	O
cho	E	B-PP	O
gia_đình	N	B-NP	O
em	N	B-NP	O
khiến	V	B-VP	O
điều	N	B-NP	O
đó	P	B-NP	O
càng	R	O	O
trở_nên	V	B-VP	O
rất	R	O	O
rõ	A	B-AP	O
nét	N	B-NP	O
.	CH	O	O

Vì_thế	C	O	O
ý_tưởng	N	B-NP	O
của	E	B-PP	O
em	N	B-NP	O
về	E	B-PP	O
một	M	B-NP	O
cuốn	Nc	B-NP	O
sách	N	B-NP	O
cũng	R	O	O
trùng	V	B-VP	O
giống	A	B-AP	O
ý_tưởng	N	B-NP	O
của	E	B-PP	O
chúng_tôi	P	B-NP	O
.	CH	O	O

...	CH	O	O
Thuỳ	NNP	B-NP	B-PER
đã	R	O	O
cho	V	B-VP	O
chúng_ta	P	B-NP	O
mọi	L	B-NP	O
hi_vọng	N	B-NP	O
về	E	B-PP	O
tương_lai	N	B-NP	O
.	CH	O	O

Cô	Ns	B-NP	O
gái	N	B-NP	O
có_thể	R	O	O
nhận	V	B-VP	O
thấy	V	B-VP	O
vẻ	N	B-NP	O
đẹp	A	B-AP	O
ngay	T	O	O
giữa	N	B-NP	O
cuộc	N	B-NP	O
chiến_tranh	N	B-NP	O
đó	P	B-NP	O
quá	R	O	O
đặc_biệt	A	B-AP	O
,	CH	O	O
không_thể	R	O	O
bị	V	B-VP	O
giấu	V	B-VP	O
kín	A	B-AP	O
mà	C	O	O
không	R	O	O
cho	V	B-VP	O
mọi	L	B-NP	O
người	N	B-NP	O
cùng	A	B-AP	O
biết	V	B-VP	O
...	CH	O	O

...	CH	O	O
Tôi	P	B-NP	O
đã	R	O	O
nhượng	V	B-VP	O
quyền_sở_hữu	N	B-NP	O
của	E	B-PP	O
mình	P	B-NP	O
đối_với	E	B-PP	O
hai	M	B-NP	O
quyển	Nc	B-NP	O
nhật_ký	N	B-NP	O
này	P	B-NP	O
cho	E	B-PP	O
bảo_tàng	N	B-NP	O
,	CH	O	O
vì_thế	C	O	O
tôi	P	B-NP	O
không_thể	R	O	O
quyết_định	V	B-VP	O
về	E	B-PP	O
tương_lai	N	B-NP	O
của	E	B-PP	O
chúng	P	B-NP	O
nữa	R	O	O
nhưng	C	O	O
tôi	P	B-NP	O
muốn	V	B-VP	O
mẹ	N	B-NP	O
các	L	B-NP	O
bạn	N	B-NP	O
phải	V	B-VP	O
được	V	B-VP	O
sờ	V	B-VP	O
thấy	V	B-VP	O
những	L	B-NP	O
dòng	N	B-NP	O
chữ	N	B-NP	O
đó	P	B-NP	O
,	CH	O	O
sờ	V	B-VP	O
thấy	V	B-VP	O
những	L	B-NP	O
trang	N	B-NP	O
giấy	N	B-NP	O
và	Cc	O	O
cảm_nhận	V	B-VP	O
được	R	O	O
tình_yêu	N	B-NP	O
trong	E	B-PP	O
hai	M	B-NP	O
cuốn	Nc	B-NP	O
sách	N	B-NP	O
đó	P	B-NP	O
.	CH	O	O

Và	Cc	O	O
tôi	P	B-NP	O
không	R	O	O
biết	V	B-VP	O
phải	V	B-VP	O
làm	V	B-VP	O
thế_nào	X	O	O
.	CH	O	O

Tôi	P	B-NP	O
sẽ	R	O	O
rất	R	O	O
vinh_dự	A	B-AP	O
nếu	C	O	O
được	V	B-VP	O
trả	V	B-VP	O
tiền	N	B-NP	O
mời	V	B-VP	O
mẹ	N	B-NP	O
các	L	B-NP	O
bạn	N	B-NP	O
đến	V	B-VP	O
để	E	B-PP	O
cầm	V	B-VP	O
hai	M	B-NP	O
